time,latitude,longitude,sst
UTC,degrees_north,degrees_east,degree_C
2021-01-01T12:00:00Z,42.9955492889468,-87.7107369122681,4.79
2021-01-02T12:00:00Z,42.9955492889468,-87.7107369122681,4.76
2021-01-03T12:00:00Z,42.9955492889468,-87.7107369122681,4.71
2021-01-04T12:00:00Z,42.9955492889468,-87.7107369122681,4.62
2021-01-05T12:00:00Z,42.9955492889468,-87.7107369122681,4.44
2021-01-06T12:00:00Z,42.9955492889468,-87.7107369122681,4.25
2021-01-07T12:00:00Z,42.9955492889468,-87.7107369122681,4.22
2021-01-08T12:00:00Z,42.9955492889468,-87.7107369122681,4.29
2021-01-09T12:00:00Z,42.9955492889468,-87.7107369122681,4.33
2021-01-10T12:00:00Z,42.9955492889468,-87.7107369122681,4.3
2021-01-11T12:00:00Z,42.9955492889468,-87.7107369122681,4.24
2021-01-12T12:00:00Z,42.9955492889468,-87.7107369122681,4.21
2021-01-13T12:00:00Z,42.9955492889468,-87.7107369122681,4.2
2021-01-14T12:00:00Z,42.9955492889468,-87.7107369122681,4.19
2021-01-15T12:00:00Z,42.9955492889468,-87.7107369122681,4.06
2021-01-16T12:00:00Z,42.9955492889468,-87.7107369122681,3.98
2021-01-17T12:00:00Z,42.9955492889468,-87.7107369122681,3.92
2021-01-18T12:00:00Z,42.9955492889468,-87.7107369122681,3.88
2021-01-19T12:00:00Z,42.9955492889468,-87.7107369122681,3.87
2021-01-20T12:00:00Z,42.9955492889468,-87.7107369122681,3.88
2021-01-21T12:00:00Z,42.9955492889468,-87.7107369122681,3.87
2021-01-22T12:00:00Z,42.9955492889468,-87.7107369122681,3.73
2021-01-23T12:00:00Z,42.9955492889468,-87.7107369122681,3.62
2021-01-24T12:00:00Z,42.9955492889468,-87.7107369122681,3.57
2021-01-25T12:00:00Z,42.9955492889468,-87.7107369122681,3.43
2021-01-26T12:00:00Z,42.9955492889468,-87.7107369122681,3.18
2021-01-27T12:00:00Z,42.9955492889468,-87.7107369122681,2.88
2021-01-28T12:00:00Z,42.9955492889468,-87.7107369122681,2.67
2021-01-29T12:00:00Z,42.9955492889468,-87.7107369122681,2.54
2021-01-30T12:00:00Z,42.9955492889468,-87.7107369122681,2.52
2021-01-31T12:00:00Z,42.9955492889468,-87.7107369122681,2.47
2021-02-01T12:00:00Z,42.9955492889468,-87.7107369122681,2.4
2021-02-02T12:00:00Z,42.9955492889468,-87.7107369122681,2.35
2021-02-03T12:00:00Z,42.9955492889468,-87.7107369122681,2.24
2021-02-04T12:00:00Z,42.9955492889468,-87.7107369122681,2.2
2021-02-05T12:00:00Z,42.9955492889468,-87.7107369122681,2.2
2021-02-06T12:00:00Z,42.9955492889468,-87.7107369122681,2.13
2021-02-07T12:00:00Z,42.9955492889468,-87.7107369122681,1.89
2021-02-08T12:00:00Z,42.9955492889468,-87.7107369122681,1.87
2021-02-09T12:00:00Z,42.9955492889468,-87.7107369122681,1.98
2021-02-10T12:00:00Z,42.9955492889468,-87.7107369122681,2.05
2021-02-11T12:00:00Z,42.9955492889468,-87.7107369122681,2.1
2021-02-12T12:00:00Z,42.9955492889468,-87.7107369122681,2.02
2021-02-13T12:00:00Z,42.9955492889468,-87.7107369122681,1.93
2021-02-14T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-15T12:00:00Z,42.9955492889468,-87.7107369122681,1.54
2021-02-16T12:00:00Z,42.9955492889468,-87.7107369122681,1.33
2021-02-17T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-18T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-19T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-20T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-21T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-22T12:00:00Z,42.9955492889468,-87.7107369122681,0.2
2021-02-23T12:00:00Z,42.9955492889468,-87.7107369122681,1.38
2021-02-24T12:00:00Z,42.9955492889468,-87.7107369122681,1.33
2021-02-25T12:00:00Z,42.9955492889468,-87.7107369122681,1.32
2021-02-26T12:00:00Z,42.9955492889468,-87.7107369122681,1.42
2021-02-27T12:00:00Z,42.9955492889468,-87.7107369122681,1.51
2021-02-28T12:00:00Z,42.9955492889468,-87.7107369122681,1.56
2021-03-01T12:00:00Z,42.9955492889468,-87.7107369122681,1.59
2021-03-02T12:00:00Z,42.9955492889468,-87.7107369122681,1.67
2021-03-03T12:00:00Z,42.9955492889468,-87.7107369122681,1.75
2021-03-04T12:00:00Z,42.9955492889468,-87.7107369122681,1.66
2021-03-05T12:00:00Z,42.9955492889468,-87.7107369122681,1.51
2021-03-06T12:00:00Z,42.9955492889468,-87.7107369122681,1.54
2021-03-07T12:00:00Z,42.9955492889468,-87.7107369122681,1.69
2021-03-08T12:00:00Z,42.9955492889468,-87.7107369122681,1.91
2021-03-09T12:00:00Z,42.9955492889468,-87.7107369122681,2.08
2021-03-10T12:00:00Z,42.9955492889468,-87.7107369122681,2.18
2021-03-11T12:00:00Z,42.9955492889468,-87.7107369122681,2.26
2021-03-12T12:00:00Z,42.9955492889468,-87.7107369122681,2.3
2021-03-13T12:00:00Z,42.9955492889468,-87.7107369122681,2.29
2021-03-14T12:00:00Z,42.9955492889468,-87.7107369122681,2.4
2021-03-15T12:00:00Z,42.9955492889468,-87.7107369122681,2.47
2021-03-16T12:00:00Z,42.9955492889468,-87.7107369122681,2.54
2021-03-17T12:00:00Z,42.9955492889468,-87.7107369122681,2.62
2021-03-18T12:00:00Z,42.9955492889468,-87.7107369122681,2.66
2021-03-19T12:00:00Z,42.9955492889468,-87.7107369122681,2.71
2021-03-20T12:00:00Z,42.9955492889468,-87.7107369122681,2.77
2021-03-21T12:00:00Z,42.9955492889468,-87.7107369122681,2.79
2021-03-22T12:00:00Z,42.9955492889468,-87.7107369122681,2.79
2021-03-23T12:00:00Z,42.9955492889468,-87.7107369122681,2.82
2021-03-24T12:00:00Z,42.9955492889468,-87.7107369122681,2.86
2021-03-25T12:00:00Z,42.9955492889468,-87.7107369122681,2.9
2021-03-26T12:00:00Z,42.9955492889468,-87.7107369122681,2.91
2021-03-27T12:00:00Z,42.9955492889468,-87.7107369122681,2.62
2021-03-28T12:00:00Z,42.9955492889468,-87.7107369122681,2.54
2021-03-29T12:00:00Z,42.9955492889468,-87.7107369122681,3.03
2021-03-30T12:00:00Z,42.9955492889468,-87.7107369122681,3.06
2021-03-31T12:00:00Z,42.9955492889468,-87.7107369122681,3.07
2021-04-01T12:00:00Z,42.9955492889468,-87.7107369122681,3.13
2021-04-02T12:00:00Z,42.9955492889468,-87.7107369122681,3.2
2021-04-03T12:00:00Z,42.9955492889468,-87.7107369122681,3.31
2021-04-04T12:00:00Z,42.9955492889468,-87.7107369122681,3.41
2021-04-05T12:00:00Z,42.9955492889468,-87.7107369122681,3.46
2021-04-06T12:00:00Z,42.9955492889468,-87.7107369122681,3.47
2021-04-07T12:00:00Z,42.9955492889468,-87.7107369122681,3.63
2021-04-08T12:00:00Z,42.9955492889468,-87.7107369122681,3.63
2021-04-09T12:00:00Z,42.9955492889468,-87.7107369122681,3.59
2021-04-10T12:00:00Z,42.9955492889468,-87.7107369122681,3.63
2021-04-11T12:00:00Z,42.9955492889468,-87.7107369122681,3.67
2021-04-12T12:00:00Z,42.9955492889468,-87.7107369122681,3.69
2021-04-13T12:00:00Z,42.9955492889468,-87.7107369122681,3.73
2021-04-14T12:00:00Z,42.9955492889468,-87.7107369122681,3.8
2021-04-15T12:00:00Z,42.9955492889468,-87.7107369122681,3.89
2021-04-16T12:00:00Z,42.9955492889468,-87.7107369122681,3.98
2021-04-17T12:00:00Z,42.9955492889468,-87.7107369122681,4.01
2021-04-18T12:00:00Z,42.9955492889468,-87.7107369122681,4.02
2021-04-19T12:00:00Z,42.9955492889468,-87.7107369122681,4.07
2021-04-20T12:00:00Z,42.9955492889468,-87.7107369122681,4.13
2021-04-21T12:00:00Z,42.9955492889468,-87.7107369122681,4.17
2021-04-22T12:00:00Z,42.9955492889468,-87.7107369122681,4.21
2021-04-23T12:00:00Z,42.9955492889468,-87.7107369122681,4.29
2021-04-24T12:00:00Z,42.9955492889468,-87.7107369122681,4.42
2021-04-25T12:00:00Z,42.9955492889468,-87.7107369122681,4.57
2021-04-26T12:00:00Z,42.9955492889468,-87.7107369122681,4.68
2021-04-27T12:00:00Z,42.9955492889468,-87.7107369122681,4.92
2021-04-28T12:00:00Z,42.9955492889468,-87.7107369122681,5.11
2021-04-29T12:00:00Z,42.9955492889468,-87.7107369122681,5.19
2021-04-30T12:00:00Z,42.9955492889468,-87.7107369122681,5.3
2021-05-01T12:00:00Z,42.9955492889468,-87.7107369122681,5.44
2021-05-02T12:00:00Z,42.9955492889468,-87.7107369122681,5.69
2021-05-03T12:00:00Z,42.9955492889468,-87.7107369122681,6.04
2021-05-04T12:00:00Z,42.9955492889468,-87.7107369122681,6.23
2021-05-05T12:00:00Z,42.9955492889468,-87.7107369122681,6.3
2021-05-06T12:00:00Z,42.9955492889468,-87.7107369122681,6.48
2021-05-07T12:00:00Z,42.9955492889468,-87.7107369122681,6.48
2021-05-08T12:00:00Z,42.9955492889468,-87.7107369122681,6.34
2021-05-09T12:00:00Z,42.9955492889468,-87.7107369122681,6.42
2021-05-10T12:00:00Z,42.9955492889468,-87.7107369122681,6.63
2021-05-11T12:00:00Z,42.9955492889468,-87.7107369122681,6.9
2021-05-12T12:00:00Z,42.9955492889468,-87.7107369122681,7.25
2021-05-13T12:00:00Z,42.9955492889468,-87.7107369122681,7.54
2021-05-14T12:00:00Z,42.9955492889468,-87.7107369122681,7.72
2021-05-15T12:00:00Z,42.9955492889468,-87.7107369122681,7.85
2021-05-16T12:00:00Z,42.9955492889468,-87.7107369122681,8.28
2021-05-17T12:00:00Z,42.9955492889468,-87.7107369122681,9.34
2021-05-18T12:00:00Z,42.9955492889468,-87.7107369122681,10.06
2021-05-19T12:00:00Z,42.9955492889468,-87.7107369122681,10.1
2021-05-20T12:00:00Z,42.9955492889468,-87.7107369122681,10.79
2021-05-21T12:00:00Z,42.9955492889468,-87.7107369122681,11.55
2021-05-22T12:00:00Z,42.9955492889468,-87.7107369122681,12.24
2021-05-23T12:00:00Z,42.9955492889468,-87.7107369122681,12.29
2021-05-24T12:00:00Z,42.9955492889468,-87.7107369122681,12.03
2021-05-25T12:00:00Z,42.9955492889468,-87.7107369122681,12.17
2021-05-26T12:00:00Z,42.9955492889468,-87.7107369122681,12.45
2021-05-27T12:00:00Z,42.9955492889468,-87.7107369122681,12.18
2021-05-28T12:00:00Z,42.9955492889468,-87.7107369122681,11.43
2021-05-29T12:00:00Z,42.9955492889468,-87.7107369122681,10.81
2021-05-30T12:00:00Z,42.9955492889468,-87.7107369122681,10.72
2021-05-31T12:00:00Z,42.9955492889468,-87.7107369122681,10.7
2021-06-01T12:00:00Z,42.9955492889468,-87.7107369122681,10.63
2021-06-02T12:00:00Z,42.9955492889468,-87.7107369122681,11.03
2021-06-03T12:00:00Z,42.9955492889468,-87.7107369122681,12.14
2021-06-04T12:00:00Z,42.9955492889468,-87.7107369122681,14.01
2021-06-05T12:00:00Z,42.9955492889468,-87.7107369122681,14.82
2021-06-06T12:00:00Z,42.9955492889468,-87.7107369122681,15.34
2021-06-07T12:00:00Z,42.9955492889468,-87.7107369122681,16.17
2021-06-08T12:00:00Z,42.9955492889468,-87.7107369122681,17.41
2021-06-09T12:00:00Z,42.9955492889468,-87.7107369122681,18.18
2021-06-10T12:00:00Z,42.9955492889468,-87.7107369122681,19.08
2021-06-11T12:00:00Z,42.9955492889468,-87.7107369122681,19.63
2021-06-12T12:00:00Z,42.9955492889468,-87.7107369122681,19.41
2021-06-13T12:00:00Z,42.9955492889468,-87.7107369122681,19.27
2021-06-14T12:00:00Z,42.9955492889468,-87.7107369122681,18.5
2021-06-15T12:00:00Z,42.9955492889468,-87.7107369122681,17.92
2021-06-16T12:00:00Z,42.9955492889468,-87.7107369122681,17.93
2021-06-17T12:00:00Z,42.9955492889468,-87.7107369122681,17.96
2021-06-18T12:00:00Z,42.9955492889468,-87.7107369122681,18.0
2021-06-19T12:00:00Z,42.9955492889468,-87.7107369122681,17.95
2021-06-20T12:00:00Z,42.9955492889468,-87.7107369122681,17.83
2021-06-21T12:00:00Z,42.9955492889468,-87.7107369122681,17.61
2021-06-22T12:00:00Z,42.9955492889468,-87.7107369122681,17.34
2021-06-23T12:00:00Z,42.9955492889468,-87.7107369122681,17.15
2021-06-24T12:00:00Z,42.9955492889468,-87.7107369122681,17.12
2021-06-25T12:00:00Z,42.9955492889468,-87.7107369122681,17.18
2021-06-26T12:00:00Z,42.9955492889468,-87.7107369122681,17.12
2021-06-27T12:00:00Z,42.9955492889468,-87.7107369122681,16.99
2021-06-28T12:00:00Z,42.9955492889468,-87.7107369122681,17.04
2021-06-29T12:00:00Z,42.9955492889468,-87.7107369122681,17.23
2021-06-30T12:00:00Z,42.9955492889468,-87.7107369122681,17.28
2021-07-01T12:00:00Z,42.9955492889468,-87.7107369122681,17.31
2021-07-02T12:00:00Z,42.9955492889468,-87.7107369122681,17.5
2021-07-03T12:00:00Z,42.9955492889468,-87.7107369122681,17.75
2021-07-04T12:00:00Z,42.9955492889468,-87.7107369122681,18.3
2021-07-05T12:00:00Z,42.9955492889468,-87.7107369122681,19.02
2021-07-06T12:00:00Z,42.9955492889468,-87.7107369122681,19.42
2021-07-07T12:00:00Z,42.9955492889468,-87.7107369122681,18.82
2021-07-08T12:00:00Z,42.9955492889468,-87.7107369122681,18.18
2021-07-09T12:00:00Z,42.9955492889468,-87.7107369122681,18.09
2021-07-10T12:00:00Z,42.9955492889468,-87.7107369122681,18.31
2021-07-11T12:00:00Z,42.9955492889468,-87.7107369122681,18.49
2021-07-12T12:00:00Z,42.9955492889468,-87.7107369122681,18.77
2021-07-13T12:00:00Z,42.9955492889468,-87.7107369122681,19.01
2021-07-14T12:00:00Z,42.9955492889468,-87.7107369122681,18.86
2021-07-15T12:00:00Z,42.9955492889468,-87.7107369122681,18.73
2021-07-16T12:00:00Z,42.9955492889468,-87.7107369122681,18.71
2021-07-17T12:00:00Z,42.9955492889468,-87.7107369122681,18.91
2021-07-18T12:00:00Z,42.9955492889468,-87.7107369122681,19.26
2021-07-19T12:00:00Z,42.9955492889468,-87.7107369122681,19.57
2021-07-20T12:00:00Z,42.9955492889468,-87.7107369122681,19.89
2021-07-21T12:00:00Z,42.9955492889468,-87.7107369122681,20.18
2021-07-22T12:00:00Z,42.9955492889468,-87.7107369122681,20.54
2021-07-23T12:00:00Z,42.9955492889468,-87.7107369122681,20.86
2021-07-24T12:00:00Z,42.9955492889468,-87.7107369122681,21.25
2021-07-25T12:00:00Z,42.9955492889468,-87.7107369122681,21.78
2021-07-26T12:00:00Z,42.9955492889468,-87.7107369122681,22.1
2021-07-27T12:00:00Z,42.9955492889468,-87.7107369122681,22.06
2021-07-28T12:00:00Z,42.9955492889468,-87.7107369122681,21.91
2021-07-29T12:00:00Z,42.9955492889468,-87.7107369122681,21.69
2021-07-30T12:00:00Z,42.9955492889468,-87.7107369122681,21.31
2021-07-31T12:00:00Z,42.9955492889468,-87.7107369122681,20.97
2021-08-01T12:00:00Z,42.9955492889468,-87.7107369122681,20.89
2021-08-02T12:00:00Z,42.9955492889468,-87.7107369122681,20.96
2021-08-03T12:00:00Z,42.9955492889468,-87.7107369122681,21.21
2021-08-04T12:00:00Z,42.9955492889468,-87.7107369122681,21.44
2021-08-05T12:00:00Z,42.9955492889468,-87.7107369122681,21.56
2021-08-06T12:00:00Z,42.9955492889468,-87.7107369122681,21.61
2021-08-07T12:00:00Z,42.9955492889468,-87.7107369122681,21.62
2021-08-08T12:00:00Z,42.9955492889468,-87.7107369122681,21.68
2021-08-09T12:00:00Z,42.9955492889468,-87.7107369122681,21.88
2021-08-10T12:00:00Z,42.9955492889468,-87.7107369122681,22.11
2021-08-11T12:00:00Z,42.9955492889468,-87.7107369122681,22.26
2021-08-12T12:00:00Z,42.9955492889468,-87.7107369122681,22.48
2021-08-13T12:00:00Z,42.9955492889468,-87.7107369122681,22.73
2021-08-14T12:00:00Z,42.9955492889468,-87.7107369122681,22.63
2021-08-15T12:00:00Z,42.9955492889468,-87.7107369122681,22.59
2021-08-16T12:00:00Z,42.9955492889468,-87.7107369122681,22.63
2021-08-17T12:00:00Z,42.9955492889468,-87.7107369122681,23.03
2021-08-18T12:00:00Z,42.9955492889468,-87.7107369122681,23.56
2021-08-19T12:00:00Z,42.9955492889468,-87.7107369122681,24.11
2021-08-20T12:00:00Z,42.9955492889468,-87.7107369122681,24.38
2021-08-21T12:00:00Z,42.9955492889468,-87.7107369122681,24.23
2021-08-22T12:00:00Z,42.9955492889468,-87.7107369122681,23.82
2021-08-23T12:00:00Z,42.9955492889468,-87.7107369122681,23.72
2021-08-24T12:00:00Z,42.9955492889468,-87.7107369122681,23.8
2021-08-25T12:00:00Z,42.9955492889468,-87.7107369122681,23.81
2021-08-26T12:00:00Z,42.9955492889468,-87.7107369122681,23.52
2021-08-27T12:00:00Z,42.9955492889468,-87.7107369122681,23.31
2021-08-28T12:00:00Z,42.9955492889468,-87.7107369122681,23.14
2021-08-29T12:00:00Z,42.9955492889468,-87.7107369122681,22.79
2021-08-30T12:00:00Z,42.9955492889468,-87.7107369122681,22.57
2021-08-31T12:00:00Z,42.9955492889468,-87.7107369122681,22.43
2021-09-01T12:00:00Z,42.9955492889468,-87.7107369122681,22.18
2021-09-02T12:00:00Z,42.9955492889468,-87.7107369122681,22.05
2021-09-03T12:00:00Z,42.9955492889468,-87.7107369122681,21.9
2021-09-04T12:00:00Z,42.9955492889468,-87.7107369122681,21.67
2021-09-05T12:00:00Z,42.9955492889468,-87.7107369122681,21.61
2021-09-06T12:00:00Z,42.9955492889468,-87.7107369122681,21.64
2021-09-07T12:00:00Z,42.9955492889468,-87.7107369122681,21.47
2021-09-08T12:00:00Z,42.9955492889468,-87.7107369122681,21.23
2021-09-09T12:00:00Z,42.9955492889468,-87.7107369122681,21.14
2021-09-10T12:00:00Z,42.9955492889468,-87.7107369122681,21.21
2021-09-11T12:00:00Z,42.9955492889468,-87.7107369122681,21.25
2021-09-12T12:00:00Z,42.9955492889468,-87.7107369122681,21.23
2021-09-13T12:00:00Z,42.9955492889468,-87.7107369122681,21.14
2021-09-14T12:00:00Z,42.9955492889468,-87.7107369122681,21.06
2021-09-15T12:00:00Z,42.9955492889468,-87.7107369122681,21.05
2021-09-16T12:00:00Z,42.9955492889468,-87.7107369122681,21.07
2021-09-17T12:00:00Z,42.9955492889468,-87.7107369122681,21.08
2021-09-18T12:00:00Z,42.9955492889468,-87.7107369122681,20.99
2021-09-19T12:00:00Z,42.9955492889468,-87.7107369122681,20.93
2021-09-20T12:00:00Z,42.9955492889468,-87.7107369122681,20.83
2021-09-21T12:00:00Z,42.9955492889468,-87.7107369122681,20.48
2021-09-22T12:00:00Z,42.9955492889468,-87.7107369122681,19.95
2021-09-23T12:00:00Z,42.9955492889468,-87.7107369122681,19.5
2021-09-24T12:00:00Z,42.9955492889468,-87.7107369122681,19.3
2021-09-25T12:00:00Z,42.9955492889468,-87.7107369122681,19.18
2021-09-26T12:00:00Z,42.9955492889468,-87.7107369122681,19.0
2021-09-27T12:00:00Z,42.9955492889468,-87.7107369122681,18.86
2021-09-28T12:00:00Z,42.9955492889468,-87.7107369122681,18.77
2021-09-29T12:00:00Z,42.9955492889468,-87.7107369122681,18.76
2021-09-30T12:00:00Z,42.9955492889468,-87.7107369122681,18.79
2021-10-01T12:00:00Z,42.9955492889468,-87.7107369122681,18.85
2021-10-02T12:00:00Z,42.9955492889468,-87.7107369122681,18.87
2021-10-03T12:00:00Z,42.9955492889468,-87.7107369122681,18.83
2021-10-04T12:00:00Z,42.9955492889468,-87.7107369122681,18.78
2021-10-05T12:00:00Z,42.9955492889468,-87.7107369122681,18.68
2021-10-06T12:00:00Z,42.9955492889468,-87.7107369122681,18.59
2021-10-07T12:00:00Z,42.9955492889468,-87.7107369122681,18.56
2021-10-08T12:00:00Z,42.9955492889468,-87.7107369122681,18.59
2021-10-09T12:00:00Z,42.9955492889468,-87.7107369122681,18.57
2021-10-10T12:00:00Z,42.9955492889468,-87.7107369122681,18.48
2021-10-11T12:00:00Z,42.9955492889468,-87.7107369122681,18.29
2021-10-12T12:00:00Z,42.9955492889468,-87.7107369122681,18.15
2021-10-13T12:00:00Z,42.9955492889468,-87.7107369122681,18.07
2021-10-14T12:00:00Z,42.9955492889468,-87.7107369122681,17.95
2021-10-15T12:00:00Z,42.9955492889468,-87.7107369122681,17.81
2021-10-16T12:00:00Z,42.9955492889468,-87.7107369122681,17.56
2021-10-17T12:00:00Z,42.9955492889468,-87.7107369122681,17.34
2021-10-18T12:00:00Z,42.9955492889468,-87.7107369122681,17.26
2021-10-19T12:00:00Z,42.9955492889468,-87.7107369122681,17.25
2021-10-20T12:00:00Z,42.9955492889468,-87.7107369122681,17.12
2021-10-21T12:00:00Z,42.9955492889468,-87.7107369122681,16.85
2021-10-22T12:00:00Z,42.9955492889468,-87.7107369122681,16.47
2021-10-23T12:00:00Z,42.9955492889468,-87.7107369122681,16.12
2021-10-24T12:00:00Z,42.9955492889468,-87.7107369122681,15.93
2021-10-25T12:00:00Z,42.9955492889468,-87.7107369122681,15.72
2021-10-26T12:00:00Z,42.9955492889468,-87.7107369122681,15.39
2021-10-27T12:00:00Z,42.9955492889468,-87.7107369122681,15.24
2021-10-28T12:00:00Z,42.9955492889468,-87.7107369122681,15.03
2021-10-29T12:00:00Z,42.9955492889468,-87.7107369122681,14.8
2021-10-30T12:00:00Z,42.9955492889468,-87.7107369122681,14.72
2021-10-31T12:00:00Z,42.9955492889468,-87.7107369122681,14.58
2021-11-01T12:00:00Z,42.9955492889468,-87.7107369122681,14.41
2021-11-02T12:00:00Z,42.9955492889468,-87.7107369122681,14.14
2021-11-03T12:00:00Z,42.9955492889468,-87.7107369122681,14.01
2021-11-04T12:00:00Z,42.9955492889468,-87.7107369122681,13.93
2021-11-05T12:00:00Z,42.9955492889468,-87.7107369122681,13.83
2021-11-06T12:00:00Z,42.9955492889468,-87.7107369122681,13.65
2021-11-07T12:00:00Z,42.9955492889468,-87.7107369122681,13.52
2021-11-08T12:00:00Z,42.9955492889468,-87.7107369122681,13.46
2021-11-09T12:00:00Z,42.9955492889468,-87.7107369122681,13.42
2021-11-10T12:00:00Z,42.9955492889468,-87.7107369122681,13.3
2021-11-11T12:00:00Z,42.9955492889468,-87.7107369122681,13.02
2021-11-12T12:00:00Z,42.9955492889468,-87.7107369122681,12.76
2021-11-13T12:00:00Z,42.9955492889468,-87.7107369122681,12.57
2021-11-14T12:00:00Z,42.9955492889468,-87.7107369122681,12.1
2021-11-15T12:00:00Z,42.9955492889468,-87.7107369122681,11.67
2021-11-16T12:00:00Z,42.9955492889468,-87.7107369122681,11.38
2021-11-17T12:00:00Z,42.9955492889468,-87.7107369122681,11.32
2021-11-18T12:00:00Z,42.9955492889468,-87.7107369122681,11.24
2021-11-19T12:00:00Z,42.9955492889468,-87.7107369122681,11.02
2021-11-20T12:00:00Z,42.9955492889468,-87.7107369122681,10.69
2021-11-21T12:00:00Z,42.9955492889468,-87.7107369122681,10.45
2021-11-22T12:00:00Z,42.9955492889468,-87.7107369122681,10.35
2021-11-23T12:00:00Z,42.9955492889468,-87.7107369122681,10.17
2021-11-24T12:00:00Z,42.9955492889468,-87.7107369122681,9.98
2021-11-25T12:00:00Z,42.9955492889468,-87.7107369122681,9.62
2021-11-26T12:00:00Z,42.9955492889468,-87.7107369122681,9.2
2021-11-27T12:00:00Z,42.9955492889468,-87.7107369122681,8.86
2021-11-28T12:00:00Z,42.9955492889468,-87.7107369122681,8.67
2021-11-29T12:00:00Z,42.9955492889468,-87.7107369122681,8.58
2021-11-30T12:00:00Z,42.9955492889468,-87.7107369122681,8.5
2021-12-01T12:00:00Z,42.9955492889468,-87.7107369122681,8.5
2021-12-02T12:00:00Z,42.9955492889468,-87.7107369122681,8.49
2021-12-03T12:00:00Z,42.9955492889468,-87.7107369122681,8.41
2021-12-04T12:00:00Z,42.9955492889468,-87.7107369122681,8.2
2021-12-05T12:00:00Z,42.9955492889468,-87.7107369122681,7.95
2021-12-06T12:00:00Z,42.9955492889468,-87.7107369122681,7.59
2021-12-07T12:00:00Z,42.9955492889468,-87.7107369122681,7.4
2021-12-08T12:00:00Z,42.9955492889468,-87.7107369122681,7.34
2021-12-09T12:00:00Z,42.9955492889468,-87.7107369122681,7.17
2021-12-10T12:00:00Z,42.9955492889468,-87.7107369122681,7.01
2021-12-11T12:00:00Z,42.9955492889468,-87.7107369122681,6.93
2021-12-12T12:00:00Z,42.9955492889468,-87.7107369122681,6.95
2021-12-13T12:00:00Z,42.9955492889468,-87.7107369122681,6.95
2021-12-14T12:00:00Z,42.9955492889468,-87.7107369122681,6.86
2021-12-15T12:00:00Z,42.9955492889468,-87.7107369122681,6.81
2021-12-16T12:00:00Z,42.9955492889468,-87.7107369122681,6.77
2021-12-17T12:00:00Z,42.9955492889468,-87.7107369122681,6.73
2021-12-18T12:00:00Z,42.9955492889468,-87.7107369122681,6.62
2021-12-19T12:00:00Z,42.9955492889468,-87.7107369122681,6.44
2021-12-20T12:00:00Z,42.9955492889468,-87.7107369122681,6.32
2021-12-21T12:00:00Z,42.9955492889468,-87.7107369122681,6.29
2021-12-22T12:00:00Z,42.9955492889468,-87.7107369122681,6.29
2021-12-23T12:00:00Z,42.9955492889468,-87.7107369122681,6.25
2021-12-24T12:00:00Z,42.9955492889468,-87.7107369122681,6.22
2021-12-25T12:00:00Z,42.9955492889468,-87.7107369122681,6.27
2021-12-26T12:00:00Z,42.9955492889468,-87.7107369122681,6.2
2021-12-27T12:00:00Z,42.9955492889468,-87.7107369122681,6.19
2021-12-28T12:00:00Z,42.9955492889468,-87.7107369122681,6.16
2021-12-29T12:00:00Z,42.9955492889468,-87.7107369122681,5.98
2021-12-30T12:00:00Z,42.9955492889468,-87.7107369122681,5.73
